datetime,file_path,VWH$,VCMX,VTP$,WDIR,WSPD,GSPD,ATMS,DRYT,SSTP
2016-04-28 14:00:17,Output\0428_1400\20160428140017ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:19,Output\0428_1400\20160428140019ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:20,Output\0428_1400\20160428140020ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:21,Output\0428_1400\20160428140021ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:23,Output\0428_1400\20160428140023ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:24,Output\0428_1400\20160428140024ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:26,Output\0428_1400\20160428140026ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:27,Output\0428_1400\20160428140027ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:28,Output\0428_1400\20160428140028ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:30,Output\0428_1400\20160428140030ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:31,Output\0428_1400\20160428140031ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:32,Output\0428_1400\20160428140032ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:33,Output\0428_1400\20160428140033ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:35,Output\0428_1400\20160428140035ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:36,Output\0428_1400\20160428140036ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:38,Output\0428_1400\20160428140038ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:39,Output\0428_1400\20160428140039ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:40,Output\0428_1400\20160428140040ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:41,Output\0428_1400\20160428140041ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:43,Output\0428_1400\20160428140043ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:44,Output\0428_1400\20160428140044ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:46,Output\0428_1400\20160428140046ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:47,Output\0428_1400\20160428140047ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:48,Output\0428_1400\20160428140048ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:50,Output\0428_1400\20160428140050ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:51,Output\0428_1400\20160428140051ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:52,Output\0428_1400\20160428140052ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:53,Output\0428_1400\20160428140053ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:55,Output\0428_1400\20160428140055ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:56,Output\0428_1400\20160428140056ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:57,Output\0428_1400\20160428140057ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 14:00:59,Output\0428_1400\20160428140059ocm.png,0.20000000000000004,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:00,Output\0428_2300\20160428235900ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:02,Output\0428_2300\20160428235902ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:03,Output\0428_2300\20160428235903ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:04,Output\0428_2300\20160428235904ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:06,Output\0428_2300\20160428235906ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:07,Output\0428_2300\20160428235907ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:08,Output\0428_2300\20160428235908ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:10,Output\0428_2300\20160428235910ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:11,Output\0428_2300\20160428235911ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:12,Output\0428_2300\20160428235912ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:13,Output\0428_2300\20160428235913ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:15,Output\0428_2300\20160428235915ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:16,Output\0428_2300\20160428235916ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:18,Output\0428_2300\20160428235918ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:19,Output\0428_2300\20160428235919ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:20,Output\0428_2300\20160428235920ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:21,Output\0428_2300\20160428235921ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:23,Output\0428_2300\20160428235923ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:24,Output\0428_2300\20160428235924ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:25,Output\0428_2300\20160428235925ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:27,Output\0428_2300\20160428235927ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:28,Output\0428_2300\20160428235928ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:29,Output\0428_2300\20160428235929ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:31,Output\0428_2300\20160428235931ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:32,Output\0428_2300\20160428235932ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:33,Output\0428_2300\20160428235933ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:35,Output\0428_2300\20160428235935ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:36,Output\0428_2300\20160428235936ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:38,Output\0428_2300\20160428235938ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:39,Output\0428_2300\20160428235939ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:40,Output\0428_2300\20160428235940ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:41,Output\0428_2300\20160428235941ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:43,Output\0428_2300\20160428235943ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:44,Output\0428_2300\20160428235944ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:45,Output\0428_2300\20160428235945ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:47,Output\0428_2300\20160428235947ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:48,Output\0428_2300\20160428235948ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:49,Output\0428_2300\20160428235949ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:50,Output\0428_2300\20160428235950ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:52,Output\0428_2300\20160428235952ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:53,Output\0428_2300\20160428235953ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:55,Output\0428_2300\20160428235955ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:56,Output\0428_2300\20160428235956ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:57,Output\0428_2300\20160428235957ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-28 23:59:59,Output\0428_2300\20160428235959ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:00,Output\0429_1100\20160429110000ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:02,Output\0429_1100\20160429110002ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:03,Output\0429_1100\20160429110003ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:05,Output\0429_1100\20160429110005ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:06,Output\0429_1100\20160429110006ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:07,Output\0429_1100\20160429110007ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:08,Output\0429_1100\20160429110008ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:10,Output\0429_1100\20160429110010ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:11,Output\0429_1100\20160429110011ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:12,Output\0429_1100\20160429110012ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:14,Output\0429_1100\20160429110014ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:15,Output\0429_1100\20160429110015ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:17,Output\0429_1100\20160429110017ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:18,Output\0429_1100\20160429110018ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:19,Output\0429_1100\20160429110019ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:20,Output\0429_1100\20160429110020ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:22,Output\0429_1100\20160429110022ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:23,Output\0429_1100\20160429110023ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:25,Output\0429_1100\20160429110025ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:26,Output\0429_1100\20160429110026ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:27,Output\0429_1100\20160429110027ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:28,Output\0429_1100\20160429110028ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:30,Output\0429_1100\20160429110030ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:31,Output\0429_1100\20160429110031ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:32,Output\0429_1100\20160429110032ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:34,Output\0429_1100\20160429110034ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:35,Output\0429_1100\20160429110035ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:36,Output\0429_1100\20160429110036ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:38,Output\0429_1100\20160429110038ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:39,Output\0429_1100\20160429110039ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:40,Output\0429_1100\20160429110040ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:42,Output\0429_1100\20160429110042ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:43,Output\0429_1100\20160429110043ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:44,Output\0429_1100\20160429110044ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:46,Output\0429_1100\20160429110046ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:47,Output\0429_1100\20160429110047ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:48,Output\0429_1100\20160429110048ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:50,Output\0429_1100\20160429110050ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:51,Output\0429_1100\20160429110051ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:52,Output\0429_1100\20160429110052ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:54,Output\0429_1100\20160429110054ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:55,Output\0429_1100\20160429110055ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:56,Output\0429_1100\20160429110056ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:58,Output\0429_1100\20160429110058ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 11:00:59,Output\0429_1100\20160429110059ocm.png,0.19999999999999998,0.4000000000000001,3.6,257.6666666666667,3.733333333333333,4.433333333333334,1017.1,12.200000000000001,12.5
2016-04-29 23:59:00,Output\0429_2300\20160429235900ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:02,Output\0429_2300\20160429235902ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:03,Output\0429_2300\20160429235903ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:04,Output\0429_2300\20160429235904ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:06,Output\0429_2300\20160429235906ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:07,Output\0429_2300\20160429235907ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:08,Output\0429_2300\20160429235908ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
2016-04-29 23:59:10,Output\0429_2300\20160429235910ocm.png,0.19999999999999998,0.39999999999999997,3.466666666666667,249.33333333333334,2.2333333333333334,2.733333333333333,1020.7999999999998,13.0,13.333333333333334
